,date,dn1,dn,day,month,year,ratiop,sumx,sumy,tilt,y2,corrected
0,2017-09-22 17:50:00+10:00,3.0,265.0,22,9,2017,0.9937366541619642,52.69805602199999,52.36798987214202,3,0.9937366541619642,0.9580363000000001
1,2017-09-23 17:50:00+10:00,4.0,266.0,23,9,2017,1.0273313082671973,51.21384054,52.61358180334583,3,1.0273313082671973,0.9581584000000001
2,2017-09-25 17:50:00+10:00,6.0,268.0,25,9,2017,0.9689630544534421,54.799245,53.09844381694251,2,0.9689630544534421,0.9584026
3,2017-09-28 17:50:00+10:00,9.0,271.0,28,9,2017,1.0146142569332441,53.033637035999995,53.808684233748515,2,1.0146142569332441,0.9587689
4,2017-09-29 17:50:00+10:00,10.0,272.0,29,9,2017,0.9862423992344918,54.794406258,54.04056669251937,-3,0.9862423992344918,0.958891
5,2017-09-30 17:50:00+10:00,11.0,273.0,30,9,2017,1.0300325230960201,52.687551731999996,54.26989184626404,-4,1.0300325230960201,0.9590131000000001
6,2017-10-03 17:50:00+10:00,14.0,276.0,3,10,2017,1.0311506061041071,53.28140124,54.94114918270213,0,1.0311506061041071,0.9593794
7,2017-10-04 17:50:00+10:00,15.0,277.0,4,10,2017,1.0680357963225082,51.64744739399999,55.161322605475625,-1,1.0680357963225082,0.9595015
8,2017-10-06 17:50:00+10:00,17.0,279.0,6,10,2017,1.0412113406640826,53.39268372,55.59306779775454,-1,1.0412113406640826,0.9597457
9,2017-10-08 17:50:00+10:00,19.0,281.0,8,10,2017,1.0321992313584247,54.26563835999998,56.012950204366234,-2,1.0321992313584247,0.9599899000000001
10,2017-10-12 18:00:00+10:00,23.0,285.0,12,10,2017,1.0174558680507118,55.83772805999999,56.81242407326687,1,1.0174558680507118,0.9604783
11,2017-10-17 18:00:00+10:00,28.0,290.0,17,10,2017,3.7975452317053113,15.206286187799998,57.74655960442622,3,3.7975452317053113,0.9610888000000001
12,2017-10-26 18:00:00+10:00,37.0,299.0,26,10,2017,0.9431970401339835,62.79157067999999,59.22482361073982,0,0.9431970401339835,0.9621877
13,2017-10-27 18:00:00+10:00,38.0,300.0,27,10,2017,0.954528805636854,62.20005437999999,59.37174361788876,2,0.954528805636854,0.9623098
14,2017-10-28 18:00:00+10:00,39.0,301.0,28,10,2017,1.0099133909749665,58.93098318,59.51518905680251,9,1.0099133909749665,0.9624319
15,2017-10-29 18:00:00+10:00,40.0,302.0,29,10,2017,1.0145431593662981,58.79644271999998,59.65152875664836,2,1.0145431593662981,0.962554
16,2017-10-31 18:00:00+10:00,42.0,304.0,31,10,2017,1.0073364550783477,59.48668488,59.92310627138194,1,1.0073364550783477,0.9627982
17,2017-11-03 18:00:00+10:00,45.0,307.0,3,11,2017,1.0444680235194368,57.73719897,60.304658091744365,-2,1.0444680235194368,0.9631645
18,2017-11-15 18:10:00+10:00,57.0,319.0,15,11,2017,0.9933192234544048,61.95383209199999,61.53993238365002,0,0.9933192234544048,0.9646297
19,2017-12-06 18:20:00+10:00,78.0,340.0,6,12,2017,1.0290917453974506,60.98383041599998,62.757956483823556,1,1.0290917453974506,0.9671938
20,2018-02-05 18:40:00+10:00,139.0,36.0,5,2,2018,2.2713492401461775,27.021745289999995,61.37582063186504,13,2.2713492401461775,0.9746419000000001
21,2018-02-06 18:40:00+10:00,140.0,37.0,6,2,2018,1.004803158760441,60.97958945999999,61.27248410932288,7,1.004803158760441,0.9747640000000001
22,2018-04-27 17:40:00+10:00,220.0,117.0,27,4,2018,0.9373733916269014,46.38165949799999,43.47693347292434,-2,0.9373733916269014,0.9845320000000001
23,2018-05-21 17:30:00+10:00,244.0,141.0,21,5,2018,1.1814664131142827,32.18483378399999,38.025300127461854,2,1.1814664131142827,0.9874624000000001
24,2018-06-19 17:30:00+10:00,273.0,170.0,19,6,2018,0.8845417616383625,39.541471362,34.97608273631634,1,0.8845417616383625,0.9910033
25,2018-07-02 17:30:00+10:00,286.0,183.0,2,7,2018,2.4901988224909957,14.146703375999998,35.228104089044585,3,2.4901988224909957,0.9925906
26,2018-07-10 17:30:00+10:00,294.0,191.0,10,7,2018,0.9820240827124987,36.53589785399999,35.87913157615189,2,0.9820240827124987,0.9935674
27,2018-07-11 17:30:00+10:00,295.0,192.0,11,7,2018,0.9735614328675419,36.963079799999996,35.98582893328529,5,0.9735614328675419,0.9936895
28,2018-07-17 17:30:00+10:00,301.0,198.0,17,7,2018,0.9935045995262796,36.977759279999994,36.73757392485556,1,0.9935045995262796,0.9944221
29,2018-07-18 17:40:00+10:00,302.0,199.0,18,7,2018,0.9232308724291997,36.35676521999999,33.565688072764175,0,0.9232308724291997,0.9945442
30,2018-07-20 17:40:00+10:00,304.0,201.0,20,7,2018,0.9184674810162713,40.47978984,37.17937060641285,0,0.9184674810162713,0.9947884
31,2018-07-21 17:40:00+10:00,305.0,202.0,21,7,2018,0.9140914190368106,40.84675758,37.3376705993548,0,0.9140914190368106,0.9949105
32,2018-07-25 17:40:00+10:00,309.0,206.0,25,7,2018,0.9058162800271211,41.966196,38.01366354760905,1,0.9058162800271211,0.9953989
33,2018-08-08 17:40:00+10:00,323.0,220.0,8,8,2018,0.9250804731139461,44.20525704,40.893420096686796,0,0.9250804731139461,0.9971083000000001
34,2018-08-09 17:40:00+10:00,324.0,221.0,9,8,2018,0.9176012562444513,44.81640047999999,41.123585380802425,3,0.9176012562444513,0.9972304000000001
35,2018-08-12 17:40:00+10:00,327.0,224.0,12,8,2018,0.9228974132741175,45.324115199999994,41.829508677018104,-4,0.9228974132741175,0.9975967
36,2018-08-14 17:40:00+10:00,329.0,226.0,14,8,2018,0.9921586372165045,42.642365999999996,42.3079917382474,2,0.9921586372165045,0.9978409
37,2018-08-19 17:50:00+10:00,334.0,231.0,19,8,2018,0.9377688384492993,46.44077837999999,43.55071479809392,0,0.9377688384492993,0.9984514
38,2018-08-20 17:50:00+10:00,335.0,232.0,20,8,2018,0.9485449340532175,46.181631899999985,43.80535298505545,-2,0.9485449340532175,0.9985735
39,2018-08-21 17:50:00+10:00,336.0,233.0,21,8,2018,0.9319612328580159,47.278121940000005,44.06137681041402,2,0.9319612328580159,0.9986956
40,2018-08-23 17:50:00+10:00,338.0,235.0,23,8,2018,0.9068427114259681,49.15637333999999,44.57709888351276,1,0.9068427114259681,0.9989398
41,2018-08-29 17:50:00+10:00,344.0,241.0,29,8,2018,0.9433948090041547,48.91147602,46.142832577999194,-1,0.9433948090041547,0.9996724
42,2018-08-30 17:50:00+10:00,345.0,242.0,30,8,2018,0.9214025093335458,50.36616840000001,46.407513949275945,4,0.9214025093335458,0.9997945
43,2018-08-31 17:50:00+10:00,346.0,243.0,31,8,2018,0.9180059148922874,50.841133079999985,46.67246088726593,1,0.9180059148922874,0.9999166
44,2018-09-01 17:50:00+10:00,347.0,244.0,1,9,2018,0.9457001017341808,49.6326027,46.93755742272218,7,0.9457001017341808,1.0000387
45,2018-09-02 17:50:00+10:00,348.0,245.0,2,9,2018,0.9556397064894718,49.39381223999998,47.20268823142966,0,0.9556397064894718,1.0001608
46,2018-09-03 17:50:00+10:00,349.0,246.0,3,9,2018,0.9384614120562687,50.58038411999999,47.46773870360366,0,0.9384614120562687,1.0002829
47,2018-09-04 17:50:00+10:00,350.0,247.0,4,9,2018,0.9328365682596261,51.16930086000002,47.732595014486755,0,0.9328365682596261,1.000405
48,2018-09-05 17:50:00+10:00,351.0,248.0,5,9,2018,0.9772656445576844,49.113712799999995,47.99714419611299,0,0.9772656445576844,1.0005271
49,2018-09-07 17:50:00+10:00,353.0,250.0,7,9,2018,0.9342590596064935,51.93942035999999,48.52487402203995,-5,0.9342590596064935,1.0007713
50,2018-09-10 17:50:00+10:00,356.0,253.0,10,9,2018,0.9599780561981014,51.36544482,49.30969987405444,2,0.9599780561981014,1.0011376
51,2018-09-14 17:50:00+10:00,360.0,257.0,14,9,2018,0.9706550302805457,51.874297860000006,50.35204816008035,-5,0.9706550302805457,1.0016260000000001
52,2018-09-16 17:50:00+10:00,362.0,259.0,16,9,2018,1.0113924849059126,50.29285434000001,50.865814923943724,5,1.0113924849059126,1.0018702
53,2018-09-17 17:50:00+10:00,363.0,260.0,17,9,2018,1.0535625623107587,48.52155617999998,51.12049505630621,-3,1.0535625623107587,1.0019923
54,2018-09-18 17:50:00+10:00,364.0,261.0,18,9,2018,0.9826761958938274,52.27925225999998,51.373576735030554,1,0.9826761958938274,1.0021144
55,2018-09-22 17:50:00+10:00,368.0,265.0,22,9,2018,0.9963542402732974,52.55960957999999,52.36798987214202,-7,0.9963542402732974,1.0026028
56,2018-09-24 17:50:00+10:00,370.0,267.0,24,9,2018,0.9763534510703781,54.13725414,52.857094911063115,3,0.9763534510703781,1.002847
57,2018-09-25 17:50:00+10:00,371.0,268.0,25,9,2018,0.9721104045902669,54.6218244,53.09844381694251,1,0.9721104045902669,1.0029691
58,2018-09-26 17:50:00+10:00,372.0,269.0,26,9,2018,0.9813803912199118,54.34951193999999,53.33754529028846,2,0.9813803912199118,1.0030912
59,2018-09-27 17:50:00+10:00,373.0,270.0,27,9,2018,0.986278974912523,54.31963946399999,53.57431832817174,0,0.986278974912523,1.0032133
60,2018-09-29 17:50:00+10:00,375.0,272.0,29,9,2018,1.0128403249827944,53.35546518,54.04056669251937,4,1.0128403249827944,1.0034575000000001
61,2018-10-01 17:50:00+10:00,377.0,274.0,1,10,2018,1.0203347111938426,53.40651438,54.4925204257871,3,1.0203347111938426,1.0037017
62,2018-10-02 17:50:00+10:00,378.0,275.0,2,10,2018,0.9995847221514574,54.7409256,54.7181929061896,-1,0.9995847221514574,1.0038238
63,2018-10-04 17:50:00+10:00,380.0,277.0,4,10,2018,0.94430090482677,58.41498437999999,55.161322605475625,0,0.94430090482677,1.004068
64,2018-10-05 17:50:00+10:00,381.0,278.0,5,10,2018,1.0097724528215788,54.8427015,55.37864921301668,4,1.0097724528215788,1.0041901
65,2018-10-06 17:50:00+10:00,382.0,279.0,6,10,2018,1.047061765129255,53.09435378999999,55.59306779775454,0,1.047061765129255,1.0043122
66,2018-10-07 17:50:00+10:00,383.0,280.0,7,10,2018,0.9769178829322347,57.12304067999999,55.80451996775751,-3,0.9769178829322347,1.0044343
67,2018-10-08 17:50:00+10:00,384.0,281.0,8,10,2018,0.9633709706720718,58.14265938,56.012950204366234,0,0.9633709706720718,1.0045564
68,2018-10-09 17:50:00+10:00,385.0,282.0,9,10,2018,0.9756910081970719,57.618964859999984,56.21830591552504,1,0.9756910081970719,1.0046785
69,2018-10-10 18:00:00+10:00,386.0,283.0,10,10,2018,0.958673712612231,58.848480431999995,56.416491217333665,-1,0.958673712612231,1.0048006
70,2018-10-11 18:00:00+10:00,387.0,284.0,11,10,2018,0.9701500904428243,58.35803621339999,56.61605411049562,-1,0.9701500904428243,1.0049227
71,2018-10-14 18:00:00+10:00,390.0,287.0,14,10,2018,1.0469158985284703,54.62945079599999,57.1924405662112,-1,1.0469158985284703,1.005289
72,2018-10-22 18:00:00+10:00,398.0,295.0,22,10,2018,1.254853224348879,46.700574,58.60236586284343,5,1.254853224348879,1.0062658
73,2018-10-27 18:00:00+10:00,403.0,300.0,27,10,2018,1.024739827323078,57.93835863,59.37174361788876,0,1.024739827323078,1.0068763
74,2018-10-30 18:00:00+10:00,406.0,303.0,30,10,2018,1.0167953804372458,58.80145495799998,59.78904776428316,3,1.0167953804372458,1.0072426
75,2018-10-31 18:00:00+10:00,407.0,304.0,31,10,2018,1.0066539706325257,59.52701525999999,59.92310627138194,0,1.0066539706325257,1.0073647000000001
76,2018-11-02 18:00:00+10:00,409.0,306.0,2,11,2018,1.0142939862078892,59.332792619999985,60.18089473938582,3,1.0142939862078892,1.0076089000000001
77,2018-11-12 18:10:00+10:00,419.0,316.0,12,11,2018,0.9686045743186279,63.25800636,61.27199432257286,2,0.9686045743186279,1.0088299
78,2018-11-18 18:10:00+10:00,425.0,322.0,18,11,2018,0.982367308975413,62.89031789999999,61.78139235603124,-1,0.982367308975413,1.0095625
79,2018-11-19 18:10:00+10:00,426.0,323.0,19,11,2018,1.0030038509683163,61.670956799999985,61.85620716330067,0,1.0030038509683163,1.0096846
80,2018-11-21 18:10:00+10:00,428.0,325.0,21,11,2018,0.9603139586273772,64.55973329999999,61.997613053250696,-5,0.9603139586273772,1.0099288
81,2018-12-03 18:20:00+10:00,440.0,337.0,3,12,2018,1.0535906930351235,59.4580242,62.64442092337715,-1,1.0535906930351235,1.0113940000000001
82,2018-12-04 18:20:00+10:00,441.0,338.0,4,12,2018,1.068802974068803,58.6490619,62.68429178506533,0,1.068802974068803,1.0115161000000001
83,2018-12-27 18:30:00+10:00,464.0,361.0,27,12,2018,1.0417417495372692,60.58763373600001,63.11666756846392,7,1.0417417495372692,1.0143244
84,2018-12-29 18:30:00+10:00,466.0,363.0,29,12,2018,1.103267101592347,57.205983606,63.11347972673094,2,1.103267101592347,1.0145686
85,2019-03-23 18:10:00+10:00,550.0,82.0,23,3,2019,2.1633658197904833,24.4628283516,52.92204671125301,-1,2.1633658197904833,1.024825
86,2019-04-15 17:50:00+10:00,573.0,105.0,15,4,2019,0.9708841080325903,48.109517579999995,46.708766063536515,-2,0.9708841080325903,1.0276333
87,2019-04-19 17:40:00+10:00,577.0,109.0,19,4,2019,1.0065835368827454,45.316522901999996,45.61486590192309,-2,1.0065835368827454,1.0281217
88,2019-04-22 17:40:00+10:00,580.0,112.0,22,4,2019,1.0245988841845979,43.725669419999996,44.80127209795659,-5,1.0245988841845979,1.028488
89,2019-05-12 17:30:00+10:00,600.0,132.0,12,5,2019,0.9992113713183394,39.873281039999995,39.841835826939935,0,0.9992113713183394,1.0309300000000001
90,2019-05-14 17:30:00+10:00,602.0,134.0,14,5,2019,2.9450793671539617,12.724009643999997,37.47321827001242,5,2.9450793671539617,1.0311742
91,2019-06-01 17:30:00+10:00,620.0,152.0,1,6,2019,3.3769968777911195,10.755651443999998,36.32180134499754,5,3.3769968777911195,1.033372
92,2019-06-04 17:30:00+10:00,623.0,155.0,4,6,2019,0.8902180374122791,40.402059779999995,35.96664236476517,-4,0.8902180374122791,1.0337383
93,2019-06-06 17:30:00+10:00,625.0,157.0,6,6,2019,2.2863970708850228,15.639433733999997,35.75795547971801,7,2.2863970708850228,1.0339825
94,2019-06-07 17:30:00+10:00,626.0,158.0,7,6,2019,3.158949654587616,11.2892603646,35.66220512930283,7,3.158949654587616,1.0341046
95,2019-06-21 17:30:00+10:00,640.0,172.0,21,6,2019,0.8907746997152334,39.231787302,34.946683553230955,0,0.8907746997152334,1.035814
96,2019-06-23 17:30:00+10:00,642.0,174.0,23,6,2019,0.8882575080523962,39.34268166,34.94643237141031,1,0.8882575080523962,1.0360582
97,2019-06-28 17:30:00+10:00,647.0,179.0,28,6,2019,2.087596734447174,16.7861205348,35.04265041248513,5,2.087596734447174,1.0366687
