,date,dn1,dn,day,month,year,ratiop,sumx,sumy,tilt,y2,corrected
98,2019-07-02 17:30:00+10:00,651.0,183.0,2,7,2019,0.9806864859235577,35.92188185999999,35.228104089044585,-4,0.9806864859235577,1.0371571
99,2019-07-03 17:30:00+10:00,652.0,184.0,3,7,2019,0.8934058424469707,39.49974378000001,35.2893018682104,0,0.8934058424469707,1.0372792
100,2019-07-12 17:30:00+10:00,661.0,193.0,12,7,2019,0.9409130015091608,38.36481738,36.09795547336662,5,0.9409130015091608,1.0383781
101,2019-07-13 17:30:00+10:00,662.0,194.0,13,7,2019,0.9324546814800655,38.83882469999999,36.21544391469859,0,0.9324546814800655,1.0385002
102,2019-07-14 17:30:00+10:00,663.0,195.0,14,7,2019,0.8927532795538041,40.70354597999999,36.33822416311405,0,0.8927532795538041,1.0386223
103,2019-07-15 17:30:00+10:00,664.0,196.0,15,7,2019,0.888242003441737,41.05437846,36.46622337336569,-1,0.888242003441737,1.0387444000000001
104,2019-07-18 17:40:00+10:00,667.0,199.0,18,7,2019,0.9075325889979742,40.63443384000001,36.8770729452821,1,0.9075325889979742,1.0391107
105,2019-07-28 17:40:00+10:00,677.0,209.0,28,7,2019,0.9270964688696725,41.602565650199985,38.569591710219136,1,0.9270964688696725,1.0403317
106,2019-08-01 17:40:00+10:00,681.0,213.0,1,8,2019,0.998577500348542,39.42234948,39.366271201605045,1,0.998577500348542,1.0408201
107,2019-08-02 17:40:00+10:00,682.0,214.0,2,8,2019,1.0477816660570685,37.76992158,39.57463135993723,3,1.0477816660570685,1.0409422
108,2019-08-08 17:40:00+10:00,688.0,220.0,8,8,2019,0.9508017572620374,43.00940735999999,40.893420096686796,-1,0.9508017572620374,1.0416748
109,2019-08-09 17:40:00+10:00,689.0,221.0,9,8,2019,0.9254191886450884,44.43779195999999,41.123585380802425,-4,0.9254191886450884,1.0417969
110,2019-08-10 17:40:00+10:00,690.0,222.0,10,8,2019,0.9534299039355092,43.376446380000004,41.35640110514717,0,0.9534299039355092,1.041919
111,2019-08-11 17:40:00+10:00,691.0,223.0,11,8,2019,1.1544289382262427,36.02798513999999,41.59174863160104,4,1.1544289382262427,1.0420411
112,2019-08-13 17:40:00+10:00,693.0,225.0,13,8,2019,1.030740777375293,40.814880239999994,42.06956138705708,3,1.030740777375293,1.0422853
113,2019-08-21 17:50:00+10:00,701.0,233.0,21,8,2019,1.1256269534826482,39.143853719999996,44.06137681041402,0,1.1256269534826482,1.0432621
114,2019-08-22 17:50:00+10:00,702.0,234.0,22,8,2019,0.915971223023557,48.384342774,44.31866562589178,0,0.915971223023557,1.0433842
115,2019-08-23 17:50:00+10:00,703.0,235.0,23,8,2019,0.9249700349572664,48.19301944799998,44.57709888351276,2,0.9249700349572664,1.0435063
116,2019-08-25 17:50:00+10:00,705.0,237.0,25,8,2019,0.9294534749867217,48.5198223,45.096917442473234,0,0.9294534749867217,1.0437505
117,2019-08-26 17:50:00+10:00,706.0,238.0,26,8,2019,0.9615001329701997,47.17426572000001,45.35806276255154,-1,0.9615001329701997,1.0438726
118,2019-08-27 17:50:00+10:00,707.0,239.0,27,8,2019,0.9532914461779721,47.85511595999999,45.61987270052295,0,0.9532914461779721,1.0439947
119,2019-09-05 17:50:00+10:00,716.0,248.0,5,9,2019,0.9225717589468732,52.02537768,47.99714419611299,0,0.9225717589468732,1.0450936
120,2019-09-06 17:50:00+10:00,717.0,249.0,6,9,2019,0.9200088484707811,52.45740222,48.2612742101908,0,0.9200088484707811,1.0452157
121,2019-09-07 17:50:00+10:00,718.0,250.0,7,9,2019,0.9222997830622487,52.61290842,48.52487402203995,0,0.9222997830622487,1.0453378
122,2019-09-08 17:50:00+10:00,719.0,251.0,8,9,2019,0.9574035601415997,50.958483659999985,48.78783367550152,0,0.9574035601415997,1.0454599
123,2019-09-10 17:50:00+10:00,721.0,253.0,10,9,2019,0.9246724366970662,53.32666782000001,49.30969987405444,0,0.9246724366970662,1.0457041
124,2019-09-12 17:50:00+10:00,723.0,255.0,12,9,2019,0.9349310422126416,53.30133258,49.833070420342025,2,0.9349310422126416,1.0459483
125,2019-09-13 17:50:00+10:00,724.0,256.0,13,9,2019,0.9294315282214565,53.896557779999995,50.09316006334142,1,0.9294315282214565,1.0460704
126,2019-09-18 17:50:00+10:00,729.0,261.0,18,9,2019,0.9422561716924164,54.521878740000005,51.373576735030554,2,0.9422561716924164,1.0466809000000001
127,2019-09-20 17:50:00+10:00,731.0,263.0,20,9,2019,0.9536619614223905,54.391307819999994,51.8709212999502,-2,0.9536619614223905,1.0469251
128,2019-09-23 17:50:00+10:00,734.0,266.0,23,9,2019,0.9518243368333618,55.27656707999999,52.61358180334583,-3,0.9518243368333618,1.0472914
129,2019-09-25 17:50:00+10:00,736.0,268.0,25,9,2019,0.9831770560550182,54.007000559999994,53.09844381694251,1,0.9831770560550182,1.0475356
130,2019-09-26 17:50:00+10:00,737.0,269.0,26,9,2019,1.0342283950459925,51.572307959999996,53.33754529028846,2,1.0342283950459925,1.0476577
131,2019-09-27 17:50:00+10:00,738.0,270.0,27,9,2019,1.0187719830505522,52.58715317999999,53.57431832817174,5,1.0187719830505522,1.0477798
132,2019-09-28 17:50:00+10:00,739.0,271.0,28,9,2019,0.9387520207943211,57.319380456000005,53.808684233748515,4,0.9387520207943211,1.0479019
133,2019-10-07 17:50:00+10:00,748.0,280.0,7,10,2019,0.9774409174008765,57.0924738,55.80451996775751,-1,0.9774409174008765,1.0490008
134,2019-10-08 17:50:00+10:00,749.0,281.0,8,10,2019,0.9464276464142467,59.18355239999999,56.012950204366234,0,0.9464276464142467,1.0491229
135,2019-10-14 18:00:00+10:00,755.0,287.0,14,10,2019,0.9728593430609938,58.787985101999986,57.1924405662112,0,0.9728593430609938,1.0498555
136,2019-10-19 18:00:00+10:00,760.0,292.0,19,10,2019,1.038895854623432,55.923944904,58.0991545349548,1,1.038895854623432,1.0504660000000001
137,2019-10-22 18:00:00+10:00,763.0,295.0,22,10,2019,1.0107176533634732,57.98094617999999,58.60236586284343,-2,1.0107176533634732,1.0508323
138,2019-11-05 18:00:00+10:00,777.0,309.0,5,11,2019,0.9621890815680799,62.92113222,60.54202642198552,1,0.9621890815680799,1.0525417000000001
139,2019-11-08 18:10:00+10:00,780.0,312.0,8,11,2019,0.9856621259508829,61.757050379999995,60.87158557000657,-3,0.9856621259508829,1.052908
140,2019-11-09 18:10:00+10:00,781.0,313.0,9,11,2019,0.9597712366199629,63.53225267999999,60.97642871993554,1,0.9597712366199629,1.0530301
141,2019-11-10 18:10:00+10:00,782.0,314.0,10,11,2019,0.9916823956961928,61.59037095959999,61.078086625033336,1,0.9916823956961928,1.0531522
142,2019-11-11 18:10:00+10:00,783.0,315.0,11,11,2019,1.0074594503356469,60.72363084599999,61.17659575449588,2,1.0074594503356469,1.0532743
143,2019-11-23 18:20:00+10:00,795.0,327.0,23,11,2019,0.9660013164263624,64.31069862599999,62.12421953301505,2,0.9660013164263624,1.0547395
144,2019-12-09 18:20:00+10:00,811.0,343.0,9,12,2019,0.9794482223920945,64.172676,62.85381343434382,-2,0.9794482223920945,1.0566931
145,2019-12-20 18:30:00+10:00,822.0,354.0,20,12,2019,1.1185449557354779,56.38927031999998,63.07393387404027,-1,1.1185449557354779,1.0580362
146,2019-12-22 18:30:00+10:00,824.0,356.0,22,12,2019,1.0856736397302709,58.11385217999999,63.09267741500753,4,1.0856736397302709,1.0582804000000001
147,2020-04-27 17:40:00+10:00,950.0,117.0,27,4,2020,1.0050699710252735,43.25761860000001,43.47693347292434,-1,1.0050699710252735,1.073665
148,2020-05-15 17:30:00+10:00,968.0,135.0,15,5,2020,0.9655915176373295,40.59671891999999,39.19984743305888,0,0.9655915176373295,1.0758628000000001
149,2020-05-17 17:30:00+10:00,970.0,137.0,17,5,2020,1.0812160151806947,35.87757833999999,38.791412287107995,0,1.0812160151806947,1.076107
150,2020-05-24 17:30:00+10:00,977.0,144.0,24,5,2020,0.9488841981879879,39.52367219999999,37.50338800494186,-1,0.9488841981879879,1.0769617
151,2020-06-05 17:30:00+10:00,989.0,156.0,5,6,2020,0.9860346941796068,36.367333032,35.85945210433603,-3,0.9860346941796068,1.0784269
152,2020-07-16 17:30:00+10:00,1030.0,197.0,16,7,2020,0.9073305368680091,40.33741236,36.59936601246507,0,0.9073305368680091,1.083433
153,2020-07-17 17:30:00+10:00,1031.0,198.0,17,7,2020,0.9045423012179246,40.61454491999999,36.73757392485556,0,0.9045423012179246,1.0835551
154,2020-07-18 17:40:00+10:00,1032.0,199.0,18,7,2020,0.9159131412791314,40.26263111999999,36.8770729452821,0,0.9159131412791314,1.0836772000000001
155,2020-07-28 17:40:00+10:00,1042.0,209.0,28,7,2020,0.9665513152073423,39.904339379999996,38.569591710219136,0,0.9665513152073423,1.0848982
156,2020-07-29 17:40:00+10:00,1043.0,210.0,29,7,2020,0.9474509452973986,40.9129692,38.76303134346335,0,0.9474509452973986,1.0850203
157,2020-07-30 17:40:00+10:00,1044.0,211.0,30,7,2020,0.9272838825607923,42.01557167999999,38.96036243544166,0,0.9272838825607923,1.0851424
158,2020-08-11 17:40:00+10:00,1056.0,223.0,11,8,2020,0.9230581869645765,45.05864225999999,41.59174863160104,0,0.9230581869645765,1.0866076
159,2020-08-12 17:40:00+10:00,1057.0,224.0,12,8,2020,0.921728298950904,45.38160402,41.829508677018104,0,0.921728298950904,1.0867297
160,2020-08-14 17:40:00+10:00,1059.0,226.0,14,8,2020,0.9625608205097779,43.95357761999999,42.3079917382474,-2,0.9625608205097779,1.0869739
161,2020-08-15 17:40:00+10:00,1060.0,227.0,15,8,2020,0.9156905193113714,46.471411200000006,42.553430654860286,0,0.9156905193113714,1.087096
162,2020-08-16 17:40:00+10:00,1061.0,228.0,16,8,2020,0.9036067016107091,47.36669273999999,42.80086099299931,0,0.9036067016107091,1.0872181
163,2020-08-17 17:50:00+10:00,1062.0,229.0,17,8,2020,0.8987151384315427,47.897355000000005,43.04607802932975,0,0.8987151384315427,1.0873402
164,2020-08-18 17:50:00+10:00,1063.0,230.0,18,8,2020,0.8978134989303965,48.22558692,43.29758293061716,0,0.8978134989303965,1.0874623
165,2020-08-19 17:50:00+10:00,1064.0,231.0,19,8,2020,0.9002671533574053,48.37532351999999,43.55071479809392,0,0.9002671533574053,1.0875844000000001
166,2020-08-20 17:50:00+10:00,1065.0,232.0,20,8,2020,0.9285587616384365,47.175639059999995,43.80535298505545,0,0.9285587616384365,1.0877065000000001
167,2020-08-21 17:50:00+10:00,1066.0,233.0,21,8,2020,0.9136853994002895,48.22379435999999,44.06137681041402,1,0.9136853994002895,1.0878286
168,2020-08-22 17:50:00+10:00,1067.0,234.0,22,8,2020,0.9121287178815867,48.58817046,44.31866562589178,0,0.9121287178815867,1.0879507
169,2020-08-25 17:50:00+10:00,1070.0,237.0,25,8,2020,0.9952380084169935,45.312696120000005,45.096917442473234,2,0.9952380084169935,1.088317
170,2020-08-26 17:50:00+10:00,1071.0,238.0,26,8,2020,1.0051942676524122,45.1236783,45.35806276255154,-2,1.0051942676524122,1.0884391
171,2020-08-28 16:00:00+10:00,1073.0,240.0,28,8,2020,0.9986423313393213,43.87388297999999,43.81431678405576,2,0.9986423313393213,1.0886833
172,2020-09-01 17:50:00+10:00,1077.0,244.0,1,9,2020,0.9563968240289459,49.07749193999999,46.93755742272218,1,0.9563968240289459,1.0891717
173,2020-09-04 17:50:00+10:00,1080.0,247.0,4,9,2020,0.9371850104426374,50.931880559999996,47.732595014486755,-2,0.9371850104426374,1.0895380000000001
174,2020-09-09 17:50:00+10:00,1085.0,252.0,9,9,2020,0.9795425240828347,50.0709543,49.04662895825826,4,0.9795425240828347,1.0901485
175,2020-09-10 17:50:00+10:00,1086.0,253.0,10,9,2020,0.9880636363930755,49.90538873999999,49.30969987405444,-1,0.9880636363930755,1.0902706
176,2020-09-11 17:50:00+10:00,1087.0,254.0,11,9,2020,0.9611496427054634,51.57561324,49.571882237941175,6,0.9611496427054634,1.0903927
177,2020-09-14 17:50:00+10:00,1090.0,257.0,14,9,2020,0.9746946113713905,51.659307,50.35204816008035,1,0.9746946113713905,1.090759
178,2020-09-17 17:50:00+10:00,1093.0,260.0,17,9,2020,1.5992508726056822,31.9652757,51.12049505630621,-1,1.5992508726056822,1.0911253
179,2020-09-20 17:50:00+10:00,1096.0,263.0,20,9,2020,0.9978934698709576,51.98041961999999,51.8709212999502,-3,0.9978934698709576,1.0914916000000001
180,2020-09-21 17:50:00+10:00,1097.0,264.0,21,9,2020,0.9869340785834954,52.810423404,52.120406561831,-1,0.9869340785834954,1.0916137000000001
181,2020-09-29 17:50:00+10:00,1105.0,272.0,29,9,2020,1.03776389377394,52.07404787999999,54.04056669251937,-4,1.03776389377394,1.0925905
182,2020-10-07 17:50:00+10:00,1113.0,280.0,7,10,2020,0.9419965652548895,59.240683061999995,55.80451996775751,3,0.9419965652548895,1.0935673000000001
183,2020-10-12 18:00:00+10:00,1118.0,285.0,12,10,2020,0.9786796037081975,58.050074669999994,56.81242407326687,2,0.9786796037081975,1.0941778
184,2020-10-13 18:00:00+10:00,1119.0,286.0,13,10,2020,0.9796764402746903,58.18815186,57.005561480367895,-2,0.9796764402746903,1.0942999
185,2020-10-15 18:00:00+10:00,1121.0,288.0,15,10,2020,0.9874527177432919,58.10959013399999,57.38047270476707,1,0.9874527177432919,1.0945441
186,2020-10-22 18:00:00+10:00,1128.0,295.0,22,10,2020,0.9721744407187197,60.27968171999999,58.60236586284343,0,0.9721744407187197,1.0953988000000001
187,2020-10-31 18:00:00+10:00,1137.0,304.0,31,10,2020,1.0256086962694009,58.42687029599999,59.92310627138194,2,1.0256086962694009,1.0964977
188,2020-11-03 18:00:00+10:00,1140.0,307.0,3,11,2020,1.0682620740713524,56.45118323999999,60.304658091744365,-3,1.0682620740713524,1.096864
189,2020-11-10 18:10:00+10:00,1147.0,314.0,10,11,2020,0.9825094352885273,62.16539448,61.078086625033336,0,0.9825094352885273,1.0977187000000002
190,2020-11-11 18:10:00+10:00,1148.0,315.0,11,11,2020,0.9697817810236851,63.082847039999976,61.17659575449588,-2,0.9697817810236851,1.0978408
191,2020-11-19 18:10:00+10:00,1156.0,323.0,19,11,2020,0.9989196588307978,57.214354344,57.15254332153285,-1,0.9989196588307978,1.0988176
192,2020-12-12 18:30:00+10:00,1179.0,346.0,12,12,2020,0.9963440973371895,63.16232242200001,62.93140711926813,3,0.9963440973371895,1.1016259000000002
193,2021-03-05 18:20:00+10:00,1262.0,64.0,5,3,2021,0.9813431985724986,58.18178929799999,57.09630320837048,3,0.9813431985724986,1.1117602
194,2021-03-24 18:00:00+10:00,1281.0,83.0,24,3,2021,1.4022683496903234,37.560276689999995,52.66958720799822,-3,1.4022683496903234,1.1140801
195,2021-03-28 18:00:00+10:00,1285.0,87.0,28,3,2021,0.9539267170731829,54.11955929999999,51.626093532496434,-1,0.9539267170731829,1.1145685
